369,109,
370,110,300.37
371,109,
372,356,
373,482,
374,338,
375,233,
376,380,
377,110,
378,123,
379,655,
380,110,319.64
381,296,
382,188,
383,111,
384,439,
385,300,
386,117,
387,400,
388,236,
389,314,
390,110,283.06
391,109,
392,134,
393,687,
394,389,
395,111,
396,109,
397,639,
398,127,
399,395,
400,416,339.91
401,110,
402,528,
403,110,
404,361,
405,298,
406,313,
407,111,
408,110,
409,115,
410,110,250.59
411,108,
412,327,
413,478,
414,482,
415,475,
416,110,
417,109,
418,110,
419,605,
420,110,316.46
421,759,
422,108,
423,114,
424,110,
425,441,
426,110,
427,109,
428,335,
429,110,
430,348,286.05
431,110,
432,341,
433,374,
434,365,
435,855,
436,238,
437,109,
438,582,
439,854,
440,553,466.7
441,110,
442,149,
443,228,
444,507,
445,569,
446,110,
447,854,
448,111,
449,855,
450,305,426.47
451,109,
452,507,
453,855,
454,275,
455,110,
456,855,
457,119,
458,813,
459,212,
460,121,440.25
461,511,
462,402,
463,358,
464,563,
465,854,
466,111,
467,112,
468,854,
469,854,
470,108,516.72
471,109,
472,109,
473,675,
474,828,
475,110,
476,806,
477,110,
478,773,
479,110,
480,109,425.57
481,109,
482,460,
483,110,
484,109,
485,110,
486,855,
487,252,
488,111,
489,111,
490,110,276.26
491,165,
492,570,
493,277,
494,472,
495,586,
496,184,
497,196,
498,383,
499,501,
500,110,372.03
501,109,
502,110,
503,110,
504,110,
505,116,
506,111,
507,109,
508,206,
509,117,
510,112,158.2
511,339,
512,147,
513,266,
514,295,
515,110,
516,150,
517,322,
518,169,
519,110,
520,185,225.12
521,406,
522,206,
523,347,
524,268,
525,360,
526,457,
527,177,
528,110,
529,110,
530,109,277.51
531,108,
532,125,
533,175,
534,143,
535,110,
536,194,
537,239,
538,212,
539,368,
540,210,216.15
541,155,
542,112,
543,204,
544,394,
545,110,
546,212,
547,109,
548,164,
549,186,
550,111,197.32
551,110,
552,110,
553,111,
554,109,
555,214,
556,263,
557,118,
558,275,
559,110,
560,399,201.63
561,260,
562,200,
563,304,
564,111,
565,110,
566,331,
567,118,
568,222,
569,115,
570,312,228.46
571,172,
572,279,
573,223,
574,175,
575,124,
576,110,
577,341,
578,148,
579,110,
580,109,201.95
581,109,
582,128,
583,110,
584,235,
585,110,
586,110,
587,272,
588,329,
589,115,
590,204,192.39
591,115,
592,406,
593,216,
594,192,
595,110,
596,110,
597,159,
598,110,
599,116,
600,110,183.64
601,754,
602,855,
603,855,
604,799,
605,767,
606,457,
607,425,
608,381,
609,245,
610,348,606.96
611,109,
612,218,
613,455,
614,111,
615,118,
616,539,
617,776,
618,415,
619,227,
620,108,368.3
621,696,
622,855,
623,382,
624,181,
625,108,
626,111,
627,109,
628,356,
629,302,
630,109,357.73
631,360,
632,109,
633,109,
634,797,
635,494,
636,186,
637,113,
638,111,
639,109,
640,442,318.77
641,110,
642,109,
643,110,
644,855,
645,117,
646,110,
647,718,
648,147,
649,111,
650,109,281.48
651,349,
652,113,
653,110,
654,610,
655,855,
656,856,
657,304,
658,111,
659,109,
660,110,380.85
661,219,
662,216,
663,110,
664,110,
665,110,
666,109,
667,110,
668,108,
669,110,
670,110,169.28
671,111,
672,111,
673,111,
674,110,
675,853,
676,854,
677,854,
678,394,
679,109,
680,544,422.03
681,583,
682,855,
683,649,
684,855,
685,109,
686,110,
687,853,
688,110,
689,855,
690,855,625.6
691,111,
692,750,
693,109,
694,486,
695,854,
696,111,
697,854,
698,110,
699,222,
