0,183,18.30
1,223,0
2,218,0
3,116,0
4,117,0
5,117,0
6,117,0
7,118,0
8,118,0
9,116,0
10,118,139.63
11,117,0
12,117,0
13,124,0
14,134,0
15,116,0
16,217,0
17,118,0
18,175,0
19,206,0
20,117,158.06
21,232,0
22,186,0
23,173,0
24,124,0
25,261,0
26,286,0
27,124,0
28,118,0
29,148,0
30,211,202.11
31,275,0
32,268,0
33,287,0
34,301,0
35,211,0
36,338,0
37,117,0
38,318,0
39,313,0
40,270,290.01
41,130,0
42,118,0
43,117,0
44,118,0
45,183,0
46,224,0
47,215,0
48,118,0
49,400,0
50,118,203.10
51,276,0
52,225,0
53,335,0
54,117,0
55,118,0
56,370,0
57,430,0
58,117,0
59,117,0
60,202,251.01
61,191,0
62,211,0
63,117,0
64,185,0
65,425,0
66,118,0
67,118,0
68,221,0
69,411,0
70,118,236.60
71,118,0
72,229,0
73,463,0
74,313,0
75,162,0
76,127,0
77,276,0
78,337,0
79,118,0
80,325,270.46
81,339,0
82,117,0
83,302,0
84,211,0
85,118,0
86,268,0
87,118,0
88,118,0
89,176,0
90,118,215.55
91,127,0
92,466,0
93,142,0
94,308,0
95,351,0
96,118,0
97,118,0
98,117,0
99,289,0
100,248,249.95
101,190,0
102,117,0
103,270,0
104,121,0
105,117,0
106,248,0
107,302,0
108,240,0
109,117,0
110,117,208.90
111,176,0
112,325,0
113,219,0
114,118,0
115,120,0
116,207,0
117,242,0
118,483,0
119,310,0
120,117,252.59
121,255,0
122,200,0
123,459,0
124,118,0
125,289,0
126,126,0
127,506,0
128,175,0
129,295,0
130,118,279.36
131,242,0
132,161,0
133,347,0
134,118,0
135,117,0
136,123,0
137,344,0
138,279,0
139,118,0
140,117,224.54
141,118,0
142,605,0
143,118,0
144,118,0
145,231,0
146,119,0
147,118,0
148,118,0
149,771,0
150,615,315.55
151,231,0
152,119,0
153,118,0
154,311,0
155,259,0
156,118,0
157,238,0
158,117,0
159,118,0
160,202,214.66
161,192,0
162,228,0
163,123,0
164,128,0
165,118,0
166,193,0
167,229,0
168,197,0
169,237,0
170,123,198.27
171,237,0
172,327,0
173,209,0
174,176,0
175,149,0
176,125,0
177,214,0
178,210,0
179,263,0
180,211,231.93
181,238,0
182,229,0
183,244,0
184,252,0
185,184,0
186,242,0
187,205,0
188,118,0
189,118,0
190,125,218.69
191,173,0
192,219,0
193,118,0
194,204,0
195,122,0
196,118,0
197,363,0
198,168,0
199,258,0
200,133,209.47
201,246,0
202,269,0
203,118,0
204,210,0
205,123,0
206,323,0
207,294,0
208,231,0
209,179,0
210,306,250.85
211,336,0
212,463,0
213,231,0
214,324,0
215,118,0
216,177,0
217,217,0
218,118,0
219,256,0
220,118,260.88
221,118,0
222,226,0
223,118,0
224,119,0
225,119,0
