0,339,33.90
1,226,0
2,227,0
3,340,0
4,226,0
5,226,0
6,227,0
7,343,0
8,226,0
9,227,0
10,272,257.39
11,227,0
12,237,0
13,231,0
14,226,0
15,258,0
16,233,0
17,338,0
18,238,0
19,281,0
20,226,275.24
21,358,0
22,344,0
23,300,0
24,311,0
25,344,0
26,259,0
27,266,0
28,312,0
29,227,0
30,226,322.22
31,465,0
32,226,0
33,228,0
34,226,0
35,227,0
36,474,0
37,329,0
38,446,0
39,261,0
40,229,343.32
41,227,0
42,227,0
43,228,0
44,226,0
45,316,0
46,249,0
47,332,0
48,227,0
49,260,0
50,471,310.63
51,261,0
52,227,0
53,227,0
54,259,0
55,329,0
56,226,0
57,380,0
58,317,0
59,458,0
60,387,338.16
61,336,0
62,232,0
63,421,0
64,279,0
65,268,0
66,370,0
67,232,0
68,495,0
69,376,0
70,227,357.42
71,271,0
72,307,0
73,324,0
74,237,0
75,271,0
76,389,0
77,226,0
78,335,0
79,234,0
80,334,328.54
81,239,0
82,278,0
83,313,0
84,300,0
85,286,0
86,240,0
87,227,0
88,290,0
89,439,0
90,302,324.25
91,226,0
92,233,0
93,233,0
94,227,0
95,267,0
96,320,0
97,296,0
98,326,0
99,334,0
100,433,321.93
101,310,0
102,263,0
103,413,0
104,273,0
105,250,0
106,404,0
107,283,0
108,398,0
109,227,0
110,227,336.99
111,338,0
112,333,0
113,226,0
114,226,0
115,229,0
116,306,0
117,321,0
118,389,0
119,304,0
120,297,330.60
121,246,0
122,339,0
123,318,0
124,323,0
125,323,0
126,298,0
127,226,0
128,273,0
129,291,0
130,365,333.26
131,230,0
132,227,0
133,233,0
134,226,0
135,227,0
136,390,0
137,228,0
138,227,0
139,226,0
140,276,282.33
141,361,0
142,254,0
143,226,0
144,294,0
145,300,0
146,282,0
147,242,0
148,333,0
149,228,0
150,226,302.83
151,259,0
152,226,0
153,351,0
154,380,0
155,237,0
156,226,0
157,377,0
158,334,0
159,226,0
160,293,321.18
161,289,0
