0,239,23.90
1,238,0
2,238,0
3,238,0
4,238,0
5,239,0
6,239,0
7,238,0
8,238,0
9,238,0
10,238,240.59
11,238,0
12,256,0
13,239,0
14,240,0
15,239,0
16,295,0
17,295,0
18,303,0
19,242,0
20,303,289.06
21,308,0
22,353,0
23,294,0
24,344,0
25,303,0
26,294,0
27,278,0
28,239,0
29,278,0
30,331,331.11
31,276,0
32,292,0
33,284,0
34,318,0
35,445,0
36,309,0
37,286,0
38,334,0
39,316,0
40,329,352.01
41,392,0
42,239,0
43,238,0
44,238,0
45,250,0
46,306,0
47,334,0
48,327,0
49,352,0
50,239,326.70
51,238,0
52,239,0
53,475,0
54,276,0
55,398,0
56,238,0
57,239,0
58,290,0
59,239,0
60,432,339.07
61,460,0
62,668,0
63,310,0
64,239,0
65,239,0
66,239,0
67,336,0
68,332,0
69,239,0
70,240,364.11
71,260,0
72,314,0
73,314,0
74,335,0
75,262,0
76,245,0
77,360,0
78,239,0
79,239,0
80,238,317.01
81,258,0
82,238,0
83,238,0
84,238,0
85,363,0
86,300,0
87,457,0
88,238,0
89,239,0
90,239,312.50
91,239,0
92,238,0
93,573,0
94,505,0
95,355,0
96,544,0
97,618,0
98,579,0
99,360,0
100,620,494.35
101,255,0
102,239,0
103,243,0
104,239,0
105,238,0
106,280,0
107,313,0
108,456,0
109,294,0
110,238,328.94
111,342,0
112,239,0
113,239,0
114,556,0
115,239,0
116,243,0
117,288,0
118,250,0
119,391,0
120,308,342.39
121,238,0
122,427,0
123,238,0
124,238,0
125,238,0
126,238,0
127,244,0
128,238,0
129,239,0
130,572,325.24
131,484,0
132,382,0
133,555,0
134,282,0
135,239,0
136,322,0
137,239,0
138,256,0
139,331,0
140,337,375.22
141,242,0
142,738,0
143,691,0
144,254,0
145,239,0
146,239,0
147,310,0
148,238,0
149,239,0
150,238,380.32
151,239,0
152,252,0
153,567,0
154,238,0
155,375,0
156,519,0
157,238,0
158,281,0
159,336,0
160,663,408.83
161,283,0
162,518,0
163,372,0
164,317,0
165,239,0
166,239,0
167,535,0
168,630,0
169,240,0
170,293,407.48
171,240,0
172,238,0
173,311,0
174,512,0
175,401,0
176,238,0
177,589,0
178,320,0
179,376,0
180,300,393.25
181,310,0
182,238,0
183,347,0
184,239,0
185,285,0
186,982,0
187,716,0
188,333,0
189,239,0
190,338,442.02
191,238,0
192,540,0
193,411,0
194,252,0
195,238,0
196,366,0
197,240,0
198,526,0
199,486,0
200,240,397.90
201,261,0
202,408,0
203,360,0
204,489,0
205,519,0
206,397,0
207,334,0
208,239,0
209,302,0
210,344,405.09
211,264,0
212,318,0
213,272,0
214,239,0
215,480,0
216,625,0
217,760,0
218,404,0
219,239,0
220,268,427.41
221,483,0
222,265,0
223,333,0
224,376,0
225,303,0
226,245,0
227,379,0
228,490,0
229,529,0
230,323,415.34
231,239,0
232,241,0
233,342,0
234,239,0
235,239,0
236,478,0
237,268,0
238,413,0
239,400,0
240,239,351.33
241,632,0
242,410,0
243,238,0
244,590,0
245,342,0
246,957,0
247,239,0
248,400,0
249,239,0
250,344,474.23
251,982,0
252,239,0
253,238,0
254,629,0
255,983,0
256,240,0
257,238,0
258,267,0
259,476,0
260,499,526.52
261,239,0
262,238,0
263,239,0
264,239,0
265,326,0
266,238,0
267,449,0
268,480,0
269,520,0
270,335,382.95
271,855,0
272,333,0
273,239,0
274,239,0
275,841,0
276,244,0
277,293,0
278,377,0
279,540,0
280,499,484.30
281,238,0
282,238,0
283,452,0
284,238,0
285,563,0
286,253,0
287,245,0
288,238,0
289,279,0
290,239,346.73
291,350,0
292,238,0
293,358,0
294,464,0
295,350,0
296,404,0
297,322,0
298,238,0
299,239,0
300,366,367.57
301,247,0
302,395,0
303,238,0
304,423,0
305,471,0
306,239,0
307,484,0
308,348,0
309,308,0
310,327,384.76
311,352,0
312,331,0
313,239,0
314,386,0
315,238,0
316,239,0
317,239,0
318,238,0
319,407,0
320,498,355.18
321,273,0
322,393,0
323,304,0
324,323,0
325,437,0
326,447,0
327,239,0
328,238,0
329,970,0
330,340,431.92
331,239,0
332,242,0
333,310,0
334,240,0
335,349,0
336,595,0
337,261,0
338,502,0
339,239,0
340,238,364.69
341,288,0
342,299,0
343,271,0
344,334,0
345,303,0
346,252,0
